Type of Travel,Origin Zone ID,Origin Zone Name,Origin Zone Is Pass-Through,Origin Zone Direction (degrees),Origin Zone is Bi-Direction,Middle Filter Zone ID,Middle Filter Zone Name,Middle Filter Zone Direction (degrees),Middle Filter Zone is Bi-Direction,Destination Zone ID,Destination Zone Name,Destination Zone Is Pass-Through,Destination Zone Direction (degrees),Destination Zone is Bi-Direction,Day Type,Day Part,Average Daily O-M-D Traffic (StL Index),Average Daily Origin Zone Traffic (StL Index),Average Daily Middle Filter Zone Traffic (StL Index),Average Daily Destination Zone Traffic (StL Index),Avg Trip Duration (sec)
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),1: Peak AM (7am-10am),23,38630,415,1430,598
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),54,43124,754,2325,890
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),0: All Day (12am-12am),265,219836,3713,11394,710
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),29,48618,539,1863,554
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,W11 St WB,259,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),73,49950,861,2641,949
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),0: All Day (12am-12am),20,196608,10436,95254,894
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),1: Peak AM (7am-10am),3,38630,1425,22337,N/A
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),1,43124,2319,17219,N/A
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),0: All Day (12am-12am),23,219836,11437,107235,908
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),6,48618,1875,28807,N/A
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),0: All Day (12am-12am),10,196608,10436,26830,1297
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),1: Peak AM (7am-10am),1,38630,1425,5451,1724
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),3,43124,2319,5542,N/A
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),0: All Day (12am-12am),6,219836,11437,29640,869
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),0: All Day (12am-12am),1804,196608,10436,10407,485
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),1: Peak AM (7am-10am),218,38630,1425,1430,450
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),488,43124,2319,2325,507
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),0: All Day (12am-12am),1951,219836,11437,11394,490
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),285,48618,1875,1863,500
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St DMF,187,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),523,49950,2639,2641,463
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),0: All Day (12am-12am),58,196608,7528,95254,1107
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),1: Peak AM (7am-10am),2,38630,1008,22337,884
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Houston St/Varick St,yes,187,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),7,43124,1422,17219,1318
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),0: All Day (12am-12am),42,219836,7669,107235,1390
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),2,48618,1161,28807,624
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Houston St/Varick St,yes,187,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),6,49950,1602,19942,2136
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),0: All Day (12am-12am),10,196608,7528,26830,964
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,McDougal St/Houston St,yes,214,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),1,43124,1422,5542,N/A
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,McDougal St/Houston St,yes,214,no,1: Weekday (Tu-Th),0: All Day (12am-12am),5,219836,7669,29640,N/A
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),0: All Day (12am-12am),526,196608,7528,10407,683
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),1: Peak AM (7am-10am),39,38630,1008,1430,860
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Washonton St/Houston St,yes,189,no,0: All Days (M-Su),2: Peak PM (4pm-7pm),109,43124,1422,2325,721
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),0: All Day (12am-12am),507,219836,7669,11394,742
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),1: Peak AM (7am-10am),55,48618,1161,1863,900
Personal,,7 Ave/W11 St/Greenwich Ave,yes,N/A,no,,Washington St/W10 St,185,no,,Washonton St/Houston St,yes,189,no,1: Weekday (Tu-Th),2: Peak PM (4pm-7pm),124,49950,1602,2641,614
